entity1,relations,entity2
Q773944,P527,Q193432
Q773944,P3095,Q193432
Q418816,P460,Q295047
Q1192097,P279,Q81054
Q13276,P186,Q11002
Q13276,P186,Q8495
Q13276,P279,Q5159627
Q13276,P1889,Q1142483
Q13276,P1889,Q13270
Q13276,P1889,Q189085
Q14674,P186,Q287
Q14674,P366,Q37260
Q14674,P366,Q93184
Q88372,P279,Q79007
Q677,P31,Q11426
Q301833,P31,Q54050
Q8877,P106,Q28389
Q8877,P106,Q33999
Q8877,P31,Q5
Q8877,P937,Q34006
Q8877,P140,Q9268
Q214403,P527,Q283
Q6570187,P360,Q8171
Q1142483,P279,Q13360264
Q1142483,P527,Q477248
Q1142483,P1889,Q13276
Q105420,P31,Q483394
Q105420,P921,Q8242
Q2312129,P279,Q2095
Q5257307,P279,Q618779
Q5257307,P460,Q618779
Q41148,P106,Q28389
Q41148,P27,Q38
Q41148,P31,Q5
Q735478,P279,Q38926
Q735478,P279,Q93204
Q567688,P279,Q152574
Q567688,P2341,Q189975
Q7368,P279,Q59099
Q1183487,P31,Q214339
Q1183487,P461,Q381160
Q127552,P31,Q4830453
Q127552,P127,Q7414
Q127552,P1056,Q7397
Q224,P530,Q38
Q224,P530,Q183
Q224,P530,Q43
Q224,P31,Q6256
Q21071540,P31,Q783794
Q21071540,P1454,Q783794
Q207389,P40,Q460763
Q1553864,P31,Q174834
Q188619,P361,Q8425
Q188619,P461,Q31895
Q188619,P279,Q58778
Q188619,P279,Q6671777
Q7315,P106,Q36834
Q7315,P106,Q36180
Q7315,P106,Q486748
Q7315,P106,Q639669
Q7315,P31,Q5
Q7315,P136,Q1344
Q7315,P1303,Q5994
Q7315,P91,Q6636
Q38945,P279,Q144
Q160796,P1995,Q9418
Q160796,P31,Q12136
Q176640,P461,Q2534066
Q3307942,P1535,Q146
Q47107,P129,Q11435
Q47107,P1552,Q569057
Q2119376,P461,Q2914621
Q2119376,P31,Q157811
Q2119376,P279,Q1132131
Q2119376,P460,Q1132131
Q2119376,P460,Q2721121
Q178066,P279,Q241625
Q128593,P361,Q5891
Q128593,P361,Q9174
Q455721,P31,Q167270
Q134313,P279,Q2472587
Q10862457,P460,Q4925304
Q277954,P279,Q11364
Q659,P461,Q667
Q659,P461,Q679
Q659,P461,Q684
Q735766,P461,Q1186677
Q484,P31,Q1411242
Q36949,P106,Q28389
Q36949,P106,Q33999
Q36949,P27,Q38
Q36949,P31,Q5
Q36949,P735,Q4927937
Q36949,P1889,Q1413
Q2995606,P279,Q1140419
Q2995606,P279,Q1178984
Q2995606,P31,Q151885
Q154430,P279,Q169872
Q154430,P2176,Q210402
Q154430,P31,Q9415
Q154430,P31,Q169872
Q154430,P1269,Q9418
Q329981,P279,Q3196
Q1751775,P279,Q35140
Q1060310,P279,Q186529
Q1060310,P460,Q186529
Q65043592,P31,Q482994
Q178,P495,Q38
Q202994,P279,Q13119823
Q202994,P1552,Q339062
Q1627122,P279,Q7386
Q514531,P31,Q11424
Q514531,P495,Q38
Q620113,P1542,Q223642
Q11409,P31,Q1156854
Q11409,P1557,Q8461
Q323470,P31,Q5
Q323470,P106,Q639669
Q474046,P1889,Q3796713
Q41716,P1889,Q132814
Q101401,P279,Q838948
Q47728,P279,Q184872
Q652322,P31,Q11424
Q652322,P495,Q183
Q268594,P31,Q12136
Q2718081,P31,Q5
Q241085,P31,Q11424
Q241085,P921,Q11416
Q241085,P136,Q645928
Q14399,P1889,Q9893
Q14399,P1889,Q9927
Q264619,P279,Q38695
Q621114,P279,Q180516
Q13270,P279,Q13266
Q13270,P279,Q2095
Q13270,P1889,Q13276
Q49850,P361,Q11030
Q49850,P460,Q41298
Q3988156,P460,Q398599
Q1364,P527,Q40763
Q180695,P31,Q11424
Q204,P1889,Q9941
Q204,P1889,Q17278
Q47253,P279,Q81875
Q163446,P186,Q42329
Q163446,P527,Q28823
Q6663,P186,Q11004
Q6663,P279,Q28803
Q6663,P279,Q2095
Q6663,P138,Q28803
Q6663,P527,Q10943
Q6663,P527,Q7802
Q6663,P366,Q213449
Q6512,P106,Q4964182
Q6512,P106,Q49757
Q6512,P106,Q36180
Q6512,P106,Q6625963
Q6512,P19,Q1748
Q6512,P20,Q1748
Q6512,P31,Q5
Q6512,P551,Q1748
Q6512,P737,Q8018
Q6512,P101,Q5891
Q6512,P2650,Q5043
Q6512,P2650,Q35986
Q6512,P2650,Q9465
Q6512,P2650,Q9418
Q6512,P136,Q8261
Q6512,P136,Q190539
Q6512,P136,Q185598
Q6512,P136,Q35760
Q6512,P135,Q38066
Q39201,P31,Q729
Q170277,P31,Q12453
Q168182,P461,Q36402
Q168182,P361,Q573
Q168182,P156,Q283102
Q1403377,P279,Q8142
Q152433,P31,Q4830453
Q152433,P1056,Q7397
Q15992994,P31,Q5
Q10382234,P31,Q4830453
Q419826,P460,Q601667
Q193840,P1542,Q4
Q99895,P279,Q10971235
Q99895,P1889,Q10971235
Q11347618,P641,Q6537379
Q173517,P1535,Q4991371
Q11023,P2578,Q385378
Q11023,P2283,Q413
Q11023,P2283,Q2329
Q5002260,P279,Q5
Q6452087,P279,Q83267
Q378312,P186,Q283
Q184840,P279,Q83267
Q1796687,P279,Q83267
Q1796687,P279,Q124490
Q931165,P31,Q11424
Q517760,P279,Q177634
Q517760,P279,Q2221906
Q517760,P1269,Q8425
Q749316,P279,Q2095
Q749316,P2670,Q213449
Q843389,P31,Q2095
Q17052147,P828,Q1121708
Q188790,P279,Q223642
Q2001982,P1535,Q5
Q11106,P527,Q191768
Q11474,P279,Q79529
Q11474,P279,Q214609
Q159408,P279,Q1651205
Q159408,P279,Q35831
Q194489,P279,Q1344851
Q805221,P425,Q41425
Q805221,P31,Q28640
Q34505,P105,Q7432
Q34505,P279,Q729
Q500,P105,Q7432
Q16515017,P460,Q281287
Q16515017,P1889,Q188907
Q403915,P460,Q383185
Q13147,P279,Q265868
Q13147,P927,Q23640
Q13147,P2670,Q265868
Q12147,P31,Q190258
Q12147,P461,Q12136
Q12147,P2579,Q11190
Q1041,P31,Q6256
Q1041,P530,Q183
Q2853003,P106,Q36180
Q37525,P527,Q623
Q37525,P1889,Q11002
Q163709,P21,Q44148
Q211679,P31,Q151885
Q211346,P31,Q28640
Q211346,P279,Q39631
Q2697787,P31,Q12136
Q830183,P26,Q70899
Q1434962,P279,Q52946
Q7889,P1889,Q11410
Q19881578,P31,Q35127
Q3736439,P279,Q5113
Q177499,P170,Q892
Q327496,P279,Q207961
Q327496,P101,Q12684
Q43616,P279,Q48422
Q1432201,P31,Q4830453
Q16743864,P361,Q33767
Q16743864,P31,Q371174
Q3133,P31,Q1075
Q3133,P279,Q9128
Q3133,P279,Q1075
Q190,P1552,Q1141803
Q190,P1552,Q138045
Q42982,P1889,Q1195509
Q4122037,P461,Q281287
Q4122037,P1382,Q571571
Q4122037,P279,Q9332
Q423962,P460,Q224322
Q203605,P31,Q2207288
Q170167,P527,Q623
Q472760,P279,Q2342494
Q738142,P31,Q28640
Q921513,P279,Q9332
Q157484,P279,Q2095
Q177749,P279,Q83620
Q177749,P1535,Q221488
Q532,P279,Q177634
Q7372,P279,Q152
Q5305924,P279,Q83464
Q4895508,P279,Q2221906
Q31110,P279,Q4122037
Q684,P461,Q679
Q684,P461,Q659
Q684,P461,Q667
Q684,P1889,Q416581
Q1136859,P461,Q618779
Q1136859,P279,Q490149
Q756,P527,Q41500
Q172275,P527,Q623
Q1414572,P279,Q6452087
Q2266509,P279,Q287
Q420260,P460,Q444471
Q4618,P279,Q1445650
Q4618,P279,Q132241
Q1765919,P279,Q7802
Q1976332,P279,Q188075
Q51489,P106,Q36180
Q51489,P106,Q33999
Q51489,P106,Q28389
Q51489,P31,Q5
Q28643,P279,Q2083958
Q847950,P1889,Q193837
Q38438,P279,Q6537379
Q5853064,P2579,Q21201
Q3545101,P31,Q482994
Q196538,P1535,Q901
Q1251403,P279,Q79007
Q3138,P17,Q183
Q3138,P31,Q515
Q656751,P31,Q151885
Q656751,P279,Q186131
Q213449,P366,Q208195
Q213449,P2283,Q2095
Q213449,P276,Q43164
Q213449,P276,Q628858
Q213449,P155,Q38695
Q213449,P155,Q36963
Q213449,P828,Q165947
Q185935,P461,Q4340209
Q5685,P106,Q39631
Q5685,P106,Q6625963
Q5685,P106,Q1930187
Q5685,P106,Q36180
Q5685,P106,Q482980
Q5685,P106,Q214917
Q5685,P31,Q5
Q5685,P737,Q9711
Q2348190,P136,Q8261
Q2348190,P921,Q193279
Q623184,P279,Q9332
Q623184,P31,Q151885
Q30515,P279,Q187931
Q1139658,P106,Q132821
Q1139658,P106,Q53706
Q1139658,P828,Q128593
Q185082,P31,Q79529
Q34467,P156,Q5294
Q41354,P527,Q283
Q41354,P366,Q274493
Q41354,P2079,Q41760
Q13219330,P1889,Q1862087
Q40237,P31,Q618779
Q43801,P361,Q9597
Q43801,P279,Q206060
Q12965,P31,Q523
Q189409,P279,Q11416
Q173318,P361,Q7364
